Record_ID,Train_ID,Route_ID,Station_ID,Travel_Date,Scheduled_Departure,Delay_Minutes,Passenger_Count,Cancellation_Flag,Delay_Reason,On_Time_Flag,Revenue_INR
22208,TR0143,RT0021,ST0092,04-09-2025,04-09-2025 15:30,24,1240,No,Congestion,No,1209467
22209,TR0196,RT0291,ST0095,07-09-2025,07-09-2025 18:30,80,989,No,Signal Failure,No,1275466
22210,TR0070,RT0046,ST0002,25-03-2025,25-03-2025 04:15,0,659,No,No Delay,Yes,949118
22211,TR0128,RT0194,ST0079,27-04-2025,27-04-2025 22:45,0,264,No,No Delay,Yes,68818
22212,TR0126,RT0057,ST0061,01-04-2025,01-04-2025 21:15,0,1255,No,No Delay,Yes,972001
22213,TR0061,RT0042,ST0040,20-09-2025,20-09-2025 02:15,21,1253,No,Congestion,No,1280519
22214,TR0080,RT0235,ST0043,11-06-2025,11-06-2025 13:00,0,559,No,No Delay,Yes,466852
22215,TR0121,RT0016,ST0048,29-05-2025,29-05-2025 17:15,85,1204,No,Track Maintenance,No,1274102
22216,TR0101,RT0133,ST0072,07-07-2025,07-07-2025 17:00,29,405,No,Signal Failure,No,367543
22217,TR0151,RT0001,ST0069,04-12-2025,04-12-2025 02:15,32,795,No,Signal Failure,No,260720
22218,TR0077,RT0232,ST0057,05-07-2025,05-07-2025 09:45,78,587,No,Weather,No,495142
22219,TR0175,RT0150,ST0068,25-02-2025,25-02-2025 18:00,93,1138,No,Signal Failure,No,774704
22220,TR0145,RT0122,ST0012,01-08-2025,01-08-2025 02:45,82,569,No,Track Maintenance,No,820652
22221,TR0185,RT0282,ST0074,28-05-2025,28-05-2025 13:30,0,521,No,No Delay,Yes,414312
22222,TR0126,RT0290,ST0068,02-11-2025,02-11-2025 07:45,35,620,No,Signal Failure,No,155967
22223,TR0182,RT0213,ST0051,06-11-2025,06-11-2025 18:15,43,887,No,Technical Issue,No,568337
22224,TR0180,RT0281,ST0074,09-02-2025,09-02-2025 05:00,1,791,No,No Delay,Yes,878202
22225,TR0022,RT0140,ST0029,01-06-2025,01-06-2025 08:30,53,1361,No,Technical Issue,No,1971207
22226,TR0083,RT0159,ST0092,26-03-2025,26-03-2025 15:15,0,771,No,No Delay,Yes,740340
22227,TR0167,RT0027,ST0029,18-04-2025,18-04-2025 23:00,81,212,No,Technical Issue,No,139663
22228,TR0141,RT0162,ST0083,10-11-2025,10-11-2025 05:45,0,1276,No,No Delay,Yes,1776933
22229,TR0078,RT0118,ST0013,14-10-2025,14-10-2025 15:45,58,1218,No,Congestion,No,1742564
22230,TR0095,RT0075,ST0057,28-04-2025,28-04-2025 09:15,0,592,Yes,No Delay,No,352951
22231,TR0109,RT0093,ST0098,27-06-2025,27-06-2025 20:45,0,264,No,No Delay,Yes,226774
22232,TR0194,RT0034,ST0046,18-05-2025,18-05-2025 20:45,37,268,No,Technical Issue,No,138232
22233,TR0110,RT0115,ST0020,25-03-2025,25-03-2025 07:30,40,217,No,Congestion,No,59826
22234,TR0052,RT0113,ST0082,27-09-2025,27-09-2025 22:30,52,621,No,Technical Issue,No,588354
22235,TR0103,RT0060,ST0059,19-01-2025,19-01-2025 14:15,58,967,No,Congestion,No,1066428
22236,TR0101,RT0282,ST0036,30-01-2025,30-01-2025 10:00,0,1057,No,No Delay,Yes,1464954
22237,TR0142,RT0237,ST0001,09-11-2025,09-11-2025 20:00,77,750,No,Technical Issue,No,245015
22238,TR0063,RT0126,ST0090,29-09-2025,29-09-2025 10:15,23,123,No,Crew Delay,No,70420
22239,TR0199,RT0045,ST0003,22-01-2025,22-01-2025 13:45,76,338,No,Weather,No,382107
22240,TR0028,RT0288,ST0044,06-11-2025,06-11-2025 05:00,15,961,Yes,Congestion,No,181769
22241,TR0046,RT0229,ST0055,25-03-2025,25-03-2025 11:00,63,598,No,Technical Issue,No,428505
22242,TR0028,RT0197,ST0060,22-11-2025,22-11-2025 14:30,67,306,No,Technical Issue,No,170841
22243,TR0002,RT0212,ST0003,19-04-2025,19-04-2025 04:45,62,1159,No,Congestion,No,1490898
22244,TR0127,RT0071,ST0085,13-08-2025,13-08-2025 10:00,0,527,No,No Delay,Yes,600469
22245,TR0017,RT0235,ST0063,05-01-2025,05-01-2025 21:15,41,823,Yes,Weather,No,67526
22246,TR0059,RT0279,ST0082,12-03-2025,12-03-2025 02:30,0,394,No,No Delay,Yes,431583
22247,TR0180,RT0167,ST0031,03-10-2025,03-10-2025 02:15,1,389,No,No Delay,Yes,554257
22248,TR0132,RT0195,ST0100,07-02-2025,07-02-2025 09:30,30,934,No,Technical Issue,No,611855
22249,TR0077,RT0173,ST0061,09-05-2025,09-05-2025 09:00,51,137,No,Technical Issue,No,93596
22250,TR0131,RT0195,ST0049,28-04-2025,28-04-2025 19:15,58,576,No,Signal Failure,No,244132
22251,TR0115,RT0063,ST0044,05-01-2025,05-01-2025 04:15,78,1255,No,Technical Issue,No,1797846
22252,TR0165,RT0070,ST0052,26-03-2025,26-03-2025 08:00,14,260,No,Crew Delay,Yes,234959
22253,TR0097,RT0223,ST0031,13-11-2025,13-11-2025 09:30,0,641,No,No Delay,Yes,405130
22254,TR0105,RT0283,ST0072,19-03-2025,19-03-2025 10:15,109,1163,Yes,Signal Failure,No,45371
22255,TR0024,RT0079,ST0089,05-05-2025,05-05-2025 01:15,22,481,No,Track Maintenance,No,428994
22256,TR0200,RT0036,ST0049,17-03-2025,17-03-2025 01:00,67,1108,No,Weather,No,1033362
22257,TR0035,RT0195,ST0046,10-10-2025,10-10-2025 13:15,0,429,No,No Delay,Yes,383147
22258,TR0002,RT0217,ST0054,25-12-2025,25-12-2025 16:30,71,312,No,Technical Issue,No,361846
22259,TR0033,RT0288,ST0084,08-10-2025,08-10-2025 07:30,94,361,No,Signal Failure,No,520741
22260,TR0076,RT0149,ST0011,13-12-2025,13-12-2025 16:45,0,740,No,No Delay,Yes,1027068
22261,TR0086,RT0273,ST0065,10-05-2025,10-05-2025 12:15,24,766,No,Congestion,No,529435
22262,TR0138,RT0201,ST0085,30-05-2025,30-05-2025 05:00,53,1341,No,Congestion,No,1612898
22263,TR0081,RT0154,ST0017,18-12-2025,18-12-2025 01:00,42,1096,No,Crew Delay,No,903720
22264,TR0062,RT0022,ST0028,06-11-2025,06-11-2025 19:00,31,326,No,Crew Delay,No,135699
22265,TR0043,RT0297,ST0082,25-05-2025,25-05-2025 20:30,106,1041,No,Signal Failure,No,707521
22266,TR0197,RT0215,ST0093,08-07-2025,08-07-2025 17:30,33,1357,No,Congestion,No,1287737
22267,TR0121,RT0122,ST0074,07-03-2025,07-03-2025 20:00,36,836,Yes,Track Maintenance,No,310580
22268,TR0059,RT0266,ST0009,02-09-2025,02-09-2025 06:45,1,566,No,No Delay,Yes,205345
22269,TR0009,RT0261,ST0034,01-09-2025,01-09-2025 04:00,22,199,No,Track Maintenance,No,106298
22270,TR0077,RT0055,ST0020,29-04-2025,29-04-2025 00:00,13,1257,No,Weather,Yes,1781880
22271,TR0188,RT0282,ST0095,03-06-2025,03-06-2025 17:15,73,1167,No,Signal Failure,No,1530083
22272,TR0063,RT0260,ST0003,10-06-2025,10-06-2025 03:45,0,219,No,No Delay,Yes,114704
22273,TR0052,RT0283,ST0001,01-01-2025,01-01-2025 15:15,0,1293,No,No Delay,Yes,1107150
22274,TR0023,RT0230,ST0060,09-02-2025,09-02-2025 05:30,36,442,No,Weather,No,385114
22275,TR0030,RT0126,ST0097,20-06-2025,20-06-2025 16:00,37,502,No,Congestion,No,561475
22276,TR0171,RT0259,ST0050,27-10-2025,27-10-2025 15:00,0,1275,No,No Delay,Yes,1559613
22277,TR0196,RT0050,ST0008,09-07-2025,09-07-2025 07:45,75,956,No,Track Maintenance,No,927688
22278,TR0021,RT0224,ST0018,19-10-2025,19-10-2025 12:30,49,112,No,Weather,No,63392
22279,TR0043,RT0282,ST0030,22-10-2025,22-10-2025 19:00,61,153,No,Track Maintenance,No,188316
22280,TR0135,RT0146,ST0097,06-05-2025,06-05-2025 03:45,0,1385,No,No Delay,Yes,1525173
22281,TR0016,RT0045,ST0022,25-09-2025,25-09-2025 04:30,0,1256,No,No Delay,Yes,1546473
22282,TR0023,RT0262,ST0081,21-01-2025,21-01-2025 21:45,0,1254,No,No Delay,Yes,337976
22283,TR0186,RT0234,ST0009,28-03-2025,28-03-2025 22:30,44,932,No,Signal Failure,No,454168
22284,TR0087,RT0053,ST0022,26-09-2025,26-09-2025 10:30,110,361,No,Signal Failure,No,508226
22285,TR0031,RT0235,ST0010,02-10-2025,02-10-2025 02:00,12,314,No,Congestion,Yes,375008
22286,TR0121,RT0196,ST0097,15-02-2025,15-02-2025 17:15,26,923,No,Congestion,No,865388
22287,TR0069,RT0004,ST0067,22-04-2025,22-04-2025 11:00,63,474,No,Signal Failure,No,447972
22288,TR0134,RT0060,ST0081,04-07-2025,04-07-2025 20:00,0,266,No,No Delay,Yes,249269
22289,TR0115,RT0173,ST0009,09-07-2025,09-07-2025 02:30,68,689,No,Technical Issue,No,377170
22290,TR0193,RT0072,ST0047,25-02-2025,25-02-2025 10:45,0,983,No,No Delay,Yes,761656
22291,TR0059,RT0075,ST0040,09-05-2025,09-05-2025 14:00,22,119,No,Congestion,No,172144
22292,TR0156,RT0022,ST0036,20-04-2025,20-04-2025 02:30,0,1186,No,No Delay,Yes,376380
22293,TR0146,RT0209,ST0019,08-12-2025,08-12-2025 06:15,60,919,No,Technical Issue,No,702739
22294,TR0077,RT0051,ST0098,05-06-2025,05-06-2025 05:30,24,709,No,Congestion,No,716534
22295,TR0138,RT0145,ST0002,12-05-2025,12-05-2025 02:45,19,415,No,Crew Delay,No,499985
22296,TR0007,RT0272,ST0045,18-07-2025,18-07-2025 22:00,17,261,No,Congestion,No,225568
22297,TR0037,RT0044,ST0091,16-03-2025,16-03-2025 05:45,0,1106,No,No Delay,Yes,361370
22298,TR0173,RT0107,ST0083,23-07-2025,23-07-2025 00:45,69,1279,No,Track Maintenance,No,1469575
22299,TR0086,RT0150,ST0033,22-02-2025,22-02-2025 13:15,48,473,No,Crew Delay,No,589937
22300,TR0016,RT0094,ST0064,08-02-2025,08-02-2025 20:30,53,1131,No,Technical Issue,No,992438
22301,TR0116,RT0264,ST0026,18-10-2025,18-10-2025 19:00,20,1378,No,Crew Delay,No,1130251
22302,TR0118,RT0110,ST0034,04-12-2025,04-12-2025 02:00,1,964,No,No Delay,Yes,553149
22303,TR0014,RT0018,ST0063,20-02-2025,20-02-2025 18:30,0,819,No,No Delay,Yes,345290
22304,TR0139,RT0238,ST0028,11-07-2025,11-07-2025 07:15,55,822,No,Weather,No,278124
22305,TR0087,RT0239,ST0080,26-07-2025,26-07-2025 18:00,1,1297,No,No Delay,Yes,585669
22306,TR0162,RT0212,ST0086,11-11-2025,11-11-2025 17:30,57,586,No,Weather,No,234765
22307,TR0188,RT0231,ST0092,09-10-2025,09-10-2025 04:15,45,350,No,Track Maintenance,No,380348
22308,TR0104,RT0294,ST0078,23-04-2025,23-04-2025 18:45,43,1210,No,Track Maintenance,No,743055
22309,TR0141,RT0081,ST0006,25-04-2025,25-04-2025 09:00,0,373,No,No Delay,Yes,305017
22310,TR0167,RT0255,ST0011,16-09-2025,16-09-2025 15:45,83,461,No,Signal Failure,No,478191
22311,TR0044,RT0232,ST0046,29-11-2025,29-11-2025 18:00,0,259,No,No Delay,Yes,167574
22312,TR0028,RT0209,ST0020,20-12-2025,20-12-2025 07:15,44,288,No,Congestion,No,138391
22313,TR0168,RT0298,ST0036,27-08-2025,27-08-2025 08:30,71,1076,No,Congestion,No,352508
22314,TR0016,RT0021,ST0016,17-01-2025,17-01-2025 01:15,0,549,No,No Delay,Yes,451386
22315,TR0050,RT0238,ST0070,17-11-2025,17-11-2025 12:15,35,926,No,Crew Delay,No,623874
22316,TR0115,RT0261,ST0072,25-07-2025,25-07-2025 13:15,59,120,No,Congestion,No,82650
22317,TR0156,RT0273,ST0045,14-09-2025,14-09-2025 16:15,0,1094,No,No Delay,Yes,711700
22318,TR0068,RT0280,ST0100,29-03-2025,29-03-2025 23:45,75,923,No,Signal Failure,No,796142
22319,TR0092,RT0150,ST0048,09-11-2025,09-11-2025 09:45,79,425,No,Track Maintenance,No,451968
22320,TR0121,RT0152,ST0004,11-01-2025,11-01-2025 05:15,62,424,No,Signal Failure,No,276462
22321,TR0188,RT0282,ST0048,08-03-2025,08-03-2025 12:30,105,687,No,Signal Failure,No,351254
22322,TR0140,RT0061,ST0098,24-07-2025,24-07-2025 12:45,0,1106,No,No Delay,Yes,883757
22323,TR0016,RT0136,ST0084,07-11-2025,07-11-2025 16:45,69,906,No,Congestion,No,903393
22324,TR0053,RT0012,ST0088,27-03-2025,27-03-2025 04:30,88,315,Yes,Signal Failure,No,108781
22325,TR0182,RT0014,ST0067,10-02-2025,10-02-2025 14:45,0,518,No,No Delay,Yes,432902
22326,TR0049,RT0030,ST0028,15-04-2025,15-04-2025 04:00,55,746,No,Weather,No,201624
22327,TR0164,RT0287,ST0030,30-01-2025,30-01-2025 18:30,29,1280,No,Signal Failure,No,682776
22328,TR0062,RT0220,ST0029,08-10-2025,08-10-2025 01:15,32,1034,No,Congestion,No,1185929
22329,TR0084,RT0238,ST0021,13-09-2025,13-09-2025 08:15,41,1207,No,Weather,No,1683523
22330,TR0154,RT0027,ST0042,16-11-2025,16-11-2025 10:15,100,1033,No,Signal Failure,No,440231
22331,TR0056,RT0257,ST0091,05-08-2025,05-08-2025 06:45,56,582,No,Technical Issue,No,747623
22332,TR0120,RT0297,ST0050,13-04-2025,13-04-2025 18:00,66,193,No,Signal Failure,No,112011
22333,TR0090,RT0142,ST0089,11-06-2025,11-06-2025 00:30,71,624,No,Congestion,No,892966
22334,TR0150,RT0250,ST0003,05-07-2025,05-07-2025 17:45,0,629,No,No Delay,Yes,679245
22335,TR0120,RT0074,ST0065,13-09-2025,13-09-2025 21:45,82,918,No,Technical Issue,No,1023266
22336,TR0073,RT0298,ST0023,27-03-2025,27-03-2025 05:15,0,1391,No,No Delay,Yes,682718
22337,TR0069,RT0199,ST0005,01-07-2025,01-07-2025 15:00,112,1091,Yes,Signal Failure,No,264033
22338,TR0177,RT0296,ST0095,27-04-2025,27-04-2025 01:30,39,1240,No,Signal Failure,No,1136885
22339,TR0098,RT0014,ST0025,04-09-2025,04-09-2025 08:00,34,268,No,Technical Issue,No,262187
22340,TR0002,RT0100,ST0035,26-05-2025,26-05-2025 09:45,0,225,No,No Delay,Yes,105241
22341,TR0053,RT0091,ST0065,29-09-2025,29-09-2025 16:30,59,525,No,Technical Issue,No,387225
22342,TR0119,RT0191,ST0079,03-07-2025,03-07-2025 03:45,20,1119,No,Signal Failure,No,280570
22343,TR0007,RT0106,ST0039,21-07-2025,21-07-2025 19:00,74,310,No,Congestion,No,284257
22344,TR0148,RT0007,ST0088,08-06-2025,08-06-2025 13:45,81,116,No,Track Maintenance,No,142747
22345,TR0158,RT0081,ST0098,17-02-2025,17-02-2025 16:00,0,1284,No,No Delay,Yes,1746426
22346,TR0075,RT0253,ST0018,04-05-2025,04-05-2025 20:30,23,936,No,Signal Failure,No,893034
22347,TR0095,RT0140,ST0025,29-11-2025,29-11-2025 05:00,26,240,No,Weather,No,79062
22348,TR0195,RT0007,ST0100,11-06-2025,11-06-2025 08:00,109,1380,No,Signal Failure,No,1751176
22349,TR0187,RT0152,ST0001,11-06-2025,11-06-2025 10:15,0,137,Yes,No Delay,No,64482
22350,TR0194,RT0290,ST0062,22-08-2025,22-08-2025 07:15,53,730,No,Congestion,No,625551
22351,TR0003,RT0126,ST0009,01-03-2025,01-03-2025 14:45,88,294,No,Signal Failure,No,221305
22352,TR0184,RT0285,ST0041,17-03-2025,17-03-2025 19:15,15,1316,No,Track Maintenance,Yes,997174
22353,TR0079,RT0282,ST0095,09-02-2025,09-02-2025 21:15,1,1398,No,No Delay,Yes,1383250
22354,TR0017,RT0074,ST0022,25-05-2025,25-05-2025 22:30,33,474,No,Congestion,No,642953
22355,TR0112,RT0045,ST0066,18-06-2025,18-06-2025 05:15,22,1072,No,Signal Failure,No,1072908
22356,TR0052,RT0017,ST0045,08-11-2025,08-11-2025 20:15,2,375,No,No Delay,Yes,500348
22357,TR0007,RT0233,ST0052,23-06-2025,23-06-2025 16:15,58,942,No,Technical Issue,No,370992
22358,TR0112,RT0164,ST0020,13-03-2025,13-03-2025 06:15,107,316,No,Signal Failure,No,247081
22359,TR0133,RT0063,ST0087,19-05-2025,19-05-2025 10:45,0,108,Yes,No Delay,No,4257
22360,TR0054,RT0093,ST0012,09-02-2025,09-02-2025 06:30,98,803,No,Technical Issue,No,352300
22361,TR0061,RT0092,ST0074,23-06-2025,23-06-2025 04:00,17,175,No,Track Maintenance,No,232718
22362,TR0109,RT0042,ST0064,06-03-2025,06-03-2025 15:00,11,267,No,Congestion,Yes,228512
22363,TR0016,RT0241,ST0032,01-02-2025,01-02-2025 11:30,0,1169,No,No Delay,Yes,388510
22364,TR0195,RT0255,ST0062,18-04-2025,18-04-2025 11:30,91,823,No,Signal Failure,No,1027736
22365,TR0187,RT0071,ST0005,29-06-2025,29-06-2025 02:00,0,140,Yes,No Delay,No,33340
22366,TR0047,RT0299,ST0044,23-09-2025,23-09-2025 16:45,26,554,Yes,Congestion,No,93547
22367,TR0048,RT0216,ST0029,30-12-2025,30-12-2025 20:15,84,822,No,Weather,No,638991
22368,TR0121,RT0056,ST0033,25-04-2025,25-04-2025 03:15,78,796,No,Track Maintenance,No,434216
22369,TR0064,RT0079,ST0087,11-05-2025,11-05-2025 05:30,1,1086,No,No Delay,Yes,886222
22370,TR0050,RT0121,ST0100,07-09-2025,07-09-2025 17:30,15,1393,No,Congestion,Yes,1529033
22371,TR0041,RT0202,ST0013,17-05-2025,17-05-2025 15:45,0,87,No,No Delay,Yes,37570
22372,TR0200,RT0257,ST0050,16-05-2025,16-05-2025 14:30,15,762,Yes,Weather,No,92736
22373,TR0022,RT0130,ST0002,15-03-2025,15-03-2025 20:15,0,987,Yes,No Delay,No,276066
22374,TR0115,RT0042,ST0075,08-01-2025,08-01-2025 23:00,0,624,Yes,No Delay,No,45716
22375,TR0182,RT0074,ST0028,29-09-2025,29-09-2025 23:15,45,1183,No,Crew Delay,No,771040
22376,TR0005,RT0234,ST0089,24-09-2025,24-09-2025 01:45,44,841,No,Congestion,No,376783
22377,TR0145,RT0009,ST0100,06-10-2025,06-10-2025 13:00,15,824,No,Track Maintenance,Yes,379617
22378,TR0101,RT0031,ST0018,08-11-2025,08-11-2025 15:45,0,666,No,No Delay,Yes,260437
22379,TR0078,RT0096,ST0073,30-05-2025,30-05-2025 02:45,69,488,No,Weather,No,139642
22380,TR0041,RT0258,ST0066,26-12-2025,26-12-2025 22:45,70,859,No,Track Maintenance,No,278173
22381,TR0092,RT0280,ST0100,22-10-2025,22-10-2025 08:30,1,101,No,No Delay,Yes,93839
22382,TR0163,RT0229,ST0046,16-05-2025,16-05-2025 03:45,22,472,No,Technical Issue,No,509181
22383,TR0168,RT0245,ST0017,13-05-2025,13-05-2025 10:45,1,986,No,No Delay,Yes,971737
22384,TR0022,RT0198,ST0033,13-12-2025,13-12-2025 06:00,65,166,No,Signal Failure,No,47917
22385,TR0176,RT0232,ST0099,18-09-2025,18-09-2025 06:45,0,1233,No,No Delay,Yes,1205886
22386,TR0053,RT0299,ST0033,19-01-2025,19-01-2025 12:00,34,999,No,Signal Failure,No,723012
22387,TR0093,RT0051,ST0096,02-03-2025,02-03-2025 06:15,91,903,No,Signal Failure,No,1009106
22388,TR0010,RT0217,ST0084,29-10-2025,29-10-2025 09:45,16,941,No,Congestion,No,1228101
22389,TR0146,RT0174,ST0030,26-05-2025,26-05-2025 14:15,47,438,No,Crew Delay,No,475070
22390,TR0049,RT0075,ST0022,07-07-2025,07-07-2025 10:45,25,1123,No,Congestion,No,1077141
22391,TR0071,RT0099,ST0053,27-06-2025,27-06-2025 12:00,67,742,No,Weather,No,341420
22392,TR0158,RT0001,ST0089,23-11-2025,23-11-2025 20:45,2,193,Yes,No Delay,No,69984
22393,TR0019,RT0124,ST0046,26-06-2025,26-06-2025 05:30,0,964,No,No Delay,Yes,569040
22394,TR0055,RT0117,ST0044,24-04-2025,24-04-2025 03:45,0,789,No,No Delay,Yes,292255
22395,TR0188,RT0195,ST0075,27-07-2025,27-07-2025 10:15,20,192,No,Signal Failure,No,141944
22396,TR0200,RT0233,ST0034,18-01-2025,18-01-2025 19:15,32,990,No,Congestion,No,1189932
22397,TR0021,RT0129,ST0028,30-12-2025,30-12-2025 08:45,39,1089,No,Technical Issue,No,1239802
22398,TR0026,RT0063,ST0035,31-03-2025,31-03-2025 04:45,73,1062,No,Track Maintenance,No,731524
22399,TR0028,RT0236,ST0068,09-08-2025,09-08-2025 08:15,1,350,No,No Delay,Yes,412439
22400,TR0167,RT0230,ST0009,24-05-2025,24-05-2025 08:45,68,660,No,Technical Issue,No,514424
22401,TR0161,RT0190,ST0022,15-02-2025,15-02-2025 11:15,0,430,No,No Delay,Yes,240994
22402,TR0040,RT0189,ST0061,13-04-2025,13-04-2025 18:15,2,1356,No,No Delay,Yes,925002
22403,TR0029,RT0168,ST0089,04-04-2025,04-04-2025 11:00,19,490,No,Technical Issue,No,397821
22404,TR0020,RT0095,ST0085,05-03-2025,05-03-2025 02:00,88,635,No,Signal Failure,No,376902
22405,TR0020,RT0157,ST0025,22-05-2025,22-05-2025 03:00,0,1257,No,No Delay,Yes,1156846
22406,TR0074,RT0291,ST0081,05-10-2025,05-10-2025 23:45,0,715,No,No Delay,Yes,933029
22407,TR0140,RT0139,ST0079,19-03-2025,19-03-2025 18:30,59,310,No,Track Maintenance,No,300237
22408,TR0120,RT0191,ST0041,01-04-2025,01-04-2025 17:15,33,513,No,Congestion,No,191280
22409,TR0097,RT0056,ST0007,04-02-2025,04-02-2025 11:15,24,948,No,Technical Issue,No,576413
22410,TR0120,RT0007,ST0059,14-04-2025,14-04-2025 13:45,70,939,No,Congestion,No,627510
22411,TR0025,RT0051,ST0096,17-03-2025,17-03-2025 05:30,87,370,No,Signal Failure,No,433268
22412,TR0153,RT0039,ST0072,27-11-2025,27-11-2025 14:45,0,530,No,No Delay,Yes,366222
22413,TR0004,RT0298,ST0067,11-05-2025,11-05-2025 18:30,70,993,Yes,Weather,No,233938
22414,TR0004,RT0072,ST0033,17-04-2025,17-04-2025 08:15,28,1261,No,Weather,No,1761243
22415,TR0137,RT0256,ST0100,02-10-2025,02-10-2025 15:15,0,1322,No,No Delay,Yes,1735768
22416,TR0143,RT0091,ST0081,06-10-2025,06-10-2025 05:00,75,1349,No,Track Maintenance,No,410625
22417,TR0026,RT0149,ST0065,27-07-2025,27-07-2025 04:00,15,480,No,Technical Issue,Yes,282004
22418,TR0079,RT0030,ST0100,17-09-2025,17-09-2025 10:15,0,1243,Yes,Technical Issue,No,348293
22419,TR0090,RT0123,ST0060,06-04-2025,06-04-2025 01:15,0,112,Yes,No Delay,No,17718
22420,TR0071,RT0237,ST0081,04-01-2025,04-01-2025 07:15,51,847,No,Crew Delay,No,693776
22421,TR0160,RT0280,ST0058,06-07-2025,06-07-2025 18:30,34,367,No,Congestion,No,445301
22422,TR0076,RT0125,ST0044,06-08-2025,06-08-2025 20:00,0,394,No,No Delay,Yes,425310
22423,TR0099,RT0134,ST0048,13-12-2025,13-12-2025 09:15,97,122,No,Technical Issue,No,85196
22424,TR0180,RT0006,ST0037,03-05-2025,03-05-2025 19:45,55,94,No,Crew Delay,No,133764
22425,TR0127,RT0197,ST0025,26-12-2025,26-12-2025 18:15,0,274,No,No Delay,Yes,295327
22426,TR0032,RT0190,ST0025,02-12-2025,02-12-2025 02:30,46,1218,No,Congestion,No,1225066
22427,TR0009,RT0291,ST0057,13-10-2025,13-10-2025 01:45,32,769,No,Technical Issue,No,348861
22428,TR0078,RT0236,ST0013,24-12-2025,24-12-2025 18:15,0,426,No,No Delay,Yes,295431
22429,TR0013,RT0079,ST0077,10-06-2025,10-06-2025 20:00,37,836,No,Crew Delay,No,474437
22430,TR0184,RT0035,ST0012,27-07-2025,27-07-2025 10:00,64,246,No,Congestion,No,338124
22431,TR0124,RT0072,ST0096,20-01-2025,20-01-2025 03:15,13,984,No,Congestion,Yes,521851
22432,TR0172,RT0043,ST0099,17-02-2025,17-02-2025 11:15,41,973,No,Congestion,No,1255360
22433,TR0096,RT0291,ST0092,27-01-2025,27-01-2025 08:00,24,463,No,Weather,No,337952
22434,TR0083,RT0133,ST0063,09-06-2025,09-06-2025 20:30,0,521,No,No Delay,Yes,517283
22435,TR0158,RT0287,ST0062,04-06-2025,04-06-2025 15:15,55,1140,No,Congestion,No,748827
22436,TR0144,RT0106,ST0084,08-10-2025,08-10-2025 20:15,30,1339,No,Crew Delay,No,1690959
22437,TR0140,RT0159,ST0028,07-03-2025,07-03-2025 06:30,20,1185,No,Track Maintenance,No,565384
22438,TR0194,RT0008,ST0055,18-08-2025,18-08-2025 03:15,45,1105,No,Crew Delay,No,1092359
22439,TR0018,RT0262,ST0095,03-08-2025,03-08-2025 04:30,29,427,No,Technical Issue,No,471630
22440,TR0141,RT0080,ST0088,01-09-2025,01-09-2025 16:00,0,730,No,No Delay,Yes,664599
22441,TR0093,RT0044,ST0075,12-01-2025,12-01-2025 22:30,34,700,No,Crew Delay,No,353706
22442,TR0024,RT0177,ST0042,11-04-2025,11-04-2025 10:15,75,1172,No,Weather,No,806277
22443,TR0102,RT0064,ST0061,23-06-2025,23-06-2025 03:45,23,858,No,Technical Issue,No,1091862
22444,TR0140,RT0288,ST0080,17-08-2025,17-08-2025 17:15,91,372,No,Technical Issue,No,133038
22445,TR0060,RT0113,ST0038,30-08-2025,30-08-2025 22:15,40,757,Yes,Congestion,No,324926
22446,TR0060,RT0208,ST0081,31-10-2025,31-10-2025 23:30,51,506,No,Signal Failure,No,410007
22447,TR0100,RT0226,ST0005,01-08-2025,01-08-2025 08:15,48,280,No,Track Maintenance,No,190826
22448,TR0001,RT0278,ST0084,22-04-2025,22-04-2025 07:15,0,82,No,No Delay,Yes,28148
22449,TR0043,RT0287,ST0048,28-12-2025,28-12-2025 23:45,80,222,No,Track Maintenance,No,65903
22450,TR0055,RT0280,ST0035,22-07-2025,22-07-2025 23:15,77,1160,No,Technical Issue,No,727072
22451,TR0168,RT0003,ST0048,07-12-2025,07-12-2025 06:30,60,1017,Yes,Congestion,No,195136
22452,TR0192,RT0033,ST0014,06-02-2025,06-02-2025 17:00,26,826,No,Technical Issue,No,916382
22453,TR0034,RT0214,ST0054,12-05-2025,12-05-2025 01:45,67,926,No,Congestion,No,634539
22454,TR0034,RT0030,ST0026,31-03-2025,31-03-2025 10:45,0,1298,No,No Delay,Yes,1655191
22455,TR0176,RT0025,ST0043,31-07-2025,31-07-2025 08:30,17,388,No,Crew Delay,No,242760
22456,TR0161,RT0028,ST0042,23-11-2025,23-11-2025 12:30,94,1309,No,Technical Issue,No,1381994
22457,TR0196,RT0097,ST0088,12-04-2025,12-04-2025 16:00,1,1045,No,No Delay,Yes,946282
22458,TR0158,RT0087,ST0095,16-02-2025,16-02-2025 16:45,0,351,No,No Delay,Yes,138142
22459,TR0110,RT0026,ST0018,30-04-2025,30-04-2025 22:15,1,1021,No,No Delay,Yes,415348
22460,TR0084,RT0120,ST0055,17-01-2025,17-01-2025 09:45,48,376,No,Congestion,No,178797
